 Sample   Time     Encoder 1 Pos   Encoder 2 Pos   Control Effort
  1872   16.575              13              10          0.1062;
  1873   16.584              13              10          0.1062;
  1874   16.593              13              10          0.1068;
  1875   16.602              13              10          0.1068;
  1876   16.610              13              10          0.1074;
  1877   16.619              13              10          0.1074;
  1878   16.628              13              10          0.1074;
  1879   16.637              13              10          0.1081;
  1880   16.646              13              10          0.1081;
  1881   16.655              13              10          0.1087;
  1882   16.664              13              10          0.1087;
  1883   16.672              13              10          0.1093;
  1884   16.681              13              10          0.1093;
  1885   16.690              13              10          0.1093;
  1886   16.699              13              10          0.1099;
  1887   16.708              13              11          0.1099;
  1888   16.717              13              11          0.1105;
  1889   16.726              14              11          0.1105;
  1890   16.734              14              11          0.1111;
  1891   16.743              14              11          0.1111;
  1892   16.752              14              11          0.1111;
  1893   16.761              14              11          0.1117;
  1894   16.770              14              11          0.1117;
  1895   16.779              14              11          0.1123;
  1896   16.788              14              11          0.1123;
  1897   16.796              14              11          0.1129;
  1898   16.805              14              11          0.1129;
  1899   16.814              14              11          0.1129;
  1900   16.823              14              11          0.1136;
  1901   16.832              14              11          0.1136;
  1902   16.841              14              11          0.1142;
  1903   16.849              14              11          0.1142;
  1904   16.858              14              11          0.1148;
  1905   16.867              14              11          0.1148;
  1906   16.876              14              11          0.1154;
  1907   16.885              14              11          0.1154;
  1908   16.894              14              11          0.1154;
  1909   16.903              14              11          0.1160;
  1910   16.911              14              11          0.1160;
  1911   16.920              14              11          0.1166;
  1912   16.929              14              11          0.1166;
  1913   16.938              14              11          0.1172;
  1914   16.947              14              11          0.1172;
  1915   16.956              14              11          0.1178;
  1916   16.965              14              11          0.1178;
  1917   16.973              14              11          0.1184;
  1918   16.982              14              11          0.1184;
  1919   16.991              14              11          0.1184;
  1920   17.000              14              11          0.1190;
  1921   17.009              14              11          0.1190;
  1922   17.018              14              11          0.1197;
  1923   17.027              14              11          0.1197;
  1924   17.035              14              11          0.1203;
  1925   17.044              14              11          0.1203;
  1926   17.053              14              11          0.1209;
  1927   17.062              14              11          0.1209;
  1928   17.071              14              11          0.1215;
  1929   17.080              14              11          0.1215;
  1930   17.089              14              11          0.1221;
  1931   17.097              14              11          0.1221;
  1932   17.106              14              11          0.1227;
  1933   17.115              14              11          0.1227;
  1934   17.124              14              11          0.1227;
  1935   17.133              14              11          0.1233;
  1936   17.142              14              11          0.1233;
  1937   17.151              14              11          0.1239;
  1938   17.159              14              11          0.1239;
  1939   17.168              14              11          0.1245;
  1940   17.177              14              11          0.1245;
  1941   17.186              14              11          0.1252;
  1942   17.195              14              11          0.1252;
  1943   17.204              14              11          0.1258;
  1944   17.213              14              11          0.1258;
  1945   17.221              14              11          0.1264;
  1946   17.230              14              11          0.1264;
  1947   17.239              14              11          0.1270;
  1948   17.248              14              11          0.1270;
  1949   17.257              14              11          0.1276;
  1950   17.266              14              12          0.1276;
  1951   17.274              15              12          0.1282;
  1952   17.283              15              12          0.1282;
  1953   17.292              15              12          0.1288;
  1954   17.301              15              12          0.1288;
  1955   17.310              15              12          0.1294;
  1956   17.319              15              11          0.1294;
  1957   17.328              15              11          0.1300;
  1958   17.336              15              11          0.1300;
  1959   17.345              15              11          0.1306;
  1960   17.354              15              12          0.1306;
  1961   17.363              15              12          0.1313;
  1962   17.372              15              12          0.1313;
  1963   17.381              15              12          0.1319;
  1964   17.390              15              12          0.1319;
  1965   17.398              15              12          0.1325;
  1966   17.407              15              12          0.1325;
  1967   17.416              15              12          0.1331;
  1968   17.425              15              12          0.1331;
  1969   17.434              15              12          0.1337;
  1970   17.443              15              12          0.1337;
  1971   17.452              15              12          0.1343;
  1972   17.460              15              12          0.1343;
  1973   17.469              15              12          0.1349;
  1974   17.478              15              12          0.1349;
  1975   17.487              15              12          0.1355;
  1976   17.496              15              12          0.1355;
  1977   17.505              15              12          0.1361;
  1978   17.514              15              12          0.1361;
  1979   17.522              15              12          0.1368;
  1980   17.531              15              12          0.1368;
  1981   17.540              15              12          0.1374;
  1982   17.549              15              12          0.1374;
  1983   17.558              15              12          0.1380;
  1984   17.567              15              12          0.1380;
  1985   17.576              15              12          0.1386;
  1986   17.584              16              12          0.1386;
  1987   17.593              16              12          0.1392;
  1988   17.602              16              12          0.1392;
  1989   17.611              16              12          0.1398;
  1990   17.620              16              12          0.1398;
  1991   17.629              16              12          0.1404;
  1992   17.638              16              12          0.1410;
  1993   17.646              16              12          0.1410;
  1994   17.655              16              12          0.1416;
  1995   17.664              16              12          0.1416;
  1996   17.673              16              12          0.1422;
  1997   17.682              16              12          0.1422;
  1998   17.691              16              12          0.1429;
  1999   17.699              16              13          0.1429;
  2000   17.708              16              13          0.1435;
  2001   17.717              16              13          0.1435;
  2002   17.726              16              13          0.1441;
  2003   17.735              16              13          0.1441;
  2004   17.744              16              13          0.1447;
  2005   17.753              16              13          0.1447;
  2006   17.761              16              13          0.1453;
  2007   17.770              16              13          0.1459;
  2008   17.779              16              13          0.1459;
  2009   17.788              16              13          0.1465;
  2010   17.797              16              13          0.1465;
  2011   17.806              16              13          0.1471;
  2012   17.815              16              13          0.1471;
  2013   17.823              16              13          0.1477;
  2014   17.832              16              13          0.1477;
  2015   17.841              16              13          0.1484;
  2016   17.850              16              13          0.1490;
  2017   17.859              16              13          0.1490;
  2018   17.868              17              13          0.1496;
  2019   17.877              17              13          0.1496;
  2020   17.885              17              13          0.1502;
  2021   17.894              17              13          0.1502;
  2022   17.903              17              13          0.1508;
  2023   17.912              17              13          0.1508;
  2024   17.921              17              13          0.1514;
  2025   17.930              17              13          0.1520;
  2026   17.939              17              13          0.1520;
  2027   17.947              17              13          0.1526;
  2028   17.956              17              13          0.1526;
  2029   17.965              17              13          0.1532;
  2030   17.974              17              14          0.1532;
  2031   17.983              17              14          0.1538;
  2032   17.992              17              14          0.1545;
  2033   18.001              17              14          0.1545;
  2034   18.009              17              14          0.1551;
  2035   18.018              17              14          0.1551;
  2036   18.027              17              14          0.1557;
  2037   18.036              17              14          0.1557;
  2038   18.045              17              14          0.1563;
  2039   18.054              17              14          0.1569;
  2040   18.063              17              14          0.1569;
  2041   18.071              18              14          0.1575;
  2042   18.080              18              14          0.1575;
  2043   18.089              18              14          0.1581;
  2044   18.098              18              14          0.1587;
  2045   18.107              18              14          0.1587;
  2046   18.116              18              14          0.1593;
  2047   18.124              18              14          0.1593;
  2048   18.133              18              14          0.1600;
  2049   18.142              18              14          0.1606;
  2050   18.151              18              14          0.1606;
  2051   18.160              18              14          0.1612;
  2052   18.169              18              14          0.1612;
  2053   18.178              18              14          0.1618;
  2054   18.186              18              14          0.1624;
  2055   18.195              18              15          0.1624;
  2056   18.204              18              15          0.1630;
  2057   18.213              19              15          0.1630;
  2058   18.222              19              15          0.1636;
  2059   18.231              19              15          0.1642;
  2060   18.240              19              15          0.1642;
  2061   18.248              19              15          0.1648;
  2062   18.257              19              15          0.1648;
  2063   18.266              19              15          0.1654;
  2064   18.275              19              15          0.1661;
  2065   18.284              19              15          0.1661;
  2066   18.293              19              15          0.1667;
  2067   18.302              20              15          0.1667;
  2068   18.310              20              15          0.1673;
  2069   18.319              20              15          0.1679;
  2070   18.328              20              16          0.1679;
  2071   18.337              20              16          0.1685;
  2072   18.346              20              16          0.1685;
  2073   18.355              20              16          0.1691;
  2074   18.364              20              16          0.1697;
  2075   18.372              20              16          0.1697;
  2076   18.381              20              16          0.1703;
  2077   18.390              21              16          0.1709;
  2078   18.399              21              16          0.1709;
  2079   18.408              21              16          0.1716;
  2080   18.417              21              17          0.1716;
  2081   18.426              21              17          0.1722;
  2082   18.434              21              17          0.1728;
  2083   18.443              21              17          0.1728;
  2084   18.452              22              17          0.1734;
  2085   18.461              22              17          0.1740;
  2086   18.470              22              17          0.1740;
  2087   18.479              22              17          0.1746;
  2088   18.488              22              18          0.1752;
  2089   18.496              22              18          0.1752;
  2090   18.505              23              18          0.1758;
  2091   18.514              23              18          0.1758;
  2092   18.523              23              18          0.1764;
  2093   18.532              23              18          0.1770;
  2094   18.541              24              18          0.1770;
  2095   18.549              24              19          0.1777;
  2096   18.558              24              19          0.1783;
  2097   18.567              24              19          0.1783;
  2098   18.576              25              19          0.1789;
  2099   18.585              25              19          0.1795;
  2100   18.594              26              20          0.1795;
  2101   18.603              26              20          0.1801;
  2102   18.611              27              20          0.1807;
  2103   18.620              27              21          0.1807;
  2104   18.629              28              21          0.1813;
  2105   18.638              29              22          0.1819;
  2106   18.647              29              22          0.1819;
  2107   18.656              30              22          0.1825;
  2108   18.665              32              23          0.1832;
  2109   18.673              33              24          0.1832;
  2110   18.682              34              24          0.1838;
  2111   18.691              36              25          0.1844;
  2112   18.700              38              26          0.1844;
  2113   18.709              40              27          0.1850;
  2114   18.718              42              29          0.1856;
  2115   18.727              45              30          0.1856;
  2116   18.735              49              32          0.1862;
  2117   18.744              52              34          0.1868;
  2118   18.753              56              36          0.1868;
  2119   18.762              59              38          0.1874;
  2120   18.771              63              41          0.1880;
  2121   18.780              66              44          0.1880;
  2122   18.789              70              48          0.1886;
  2123   18.797              73              51          0.1893;
  2124   18.806              76              55          0.1893;
  2125   18.815              79              60          0.1899;
  2126   18.824              82              65          0.1905;
  2127   18.833              84              69          0.1905;
  2128   18.842              87              74          0.1911;
  2129   18.851              89              79          0.1917;
  2130   18.859              92              84          0.1917;
  2131   18.868              95              89          0.1923;
  2132   18.877              98              94          0.1929;
  2133   18.886             101              99          0.1929;
  2134   18.895             104             104          0.1935;
  2135   18.904             108             108          0.1941;
  2136   18.913             111             112          0.1941;
  2137   18.921             116             116          0.1947;
  2138   18.930             120             120          0.1954;
  2139   18.939             124             124          0.1960;
  2140   18.948             129             127          0.1960;
  2141   18.957             134             130          0.1966;
  2142   18.966             139             133          0.1972;
  2143   18.974             144             136          0.1972;
  2144   18.983             149             139          0.1978;
  2145   18.992             154             142          0.1984;
  2146   19.001             158             145          0.1984;
  2147   19.010             163             148          0.1990;
  2148   19.019             167             152          0.1996;
  2149   19.028             171             155          0.2002;
  2150   19.036             175             159          0.2002;
  2151   19.045             178             163          0.2009;
  2152   19.054             182             167          0.2015;
  2153   19.063             184             171          0.2015;
  2154   19.072             187             175          0.2021;
  2155   19.081             189             179          0.2027;
  2156   19.090             192             183          0.2027;
  2157   19.098             193             187          0.2033;
  2158   19.107             195             191          0.2039;
  2159   19.116             197             195          0.2045;
  2160   19.125             199             199          0.2045;
  2161   19.134             201             202          0.2051;
  2162   19.143             203             205          0.2057;
  2163   19.152             205             208          0.2057;
  2164   19.160             207             210          0.2063;
  2165   19.169             209             212          0.2070;
  2166   19.178             211             213          0.2076;
  2167   19.187             213             214          0.2076;
  2168   19.196             215             215          0.2082;
  2169   19.205             217             215          0.2088;
  2170   19.214             219             216          0.2088;
  2171   19.222             221             216          0.2094;
  2172   19.231             222             216          0.2100;
  2173   19.240             224             215          0.2106;
  2174   19.249             225             215          0.2106;
  2175   19.258             225             215          0.2112;
  2176   19.267             226             214          0.2118;
  2177   19.276             226             214          0.2125;
  2178   19.284             226             214          0.2125;
  2179   19.293             225             214          0.2131;
  2180   19.302             224             214          0.2137;
  2181   19.311             224             214          0.2143;
  2182   19.320             223             214          0.2143;
  2183   19.329             222             214          0.2149;
  2184   19.338             222             214          0.2155;
  2185   19.346             221             213          0.2155;
  2186   19.355             221             213          0.2161;
  2187   19.364             222             213          0.2167;
  2188   19.373             222             213          0.2173;
  2189   19.382             223             213          0.2173;
  2190   19.391             224             213          0.2179;
  2191   19.399             224             212          0.2186;
  2192   19.408             225             212          0.2192;
  2193   19.417             225             213          0.2192;
  2194   19.426             225             213          0.2198;
  2195   19.435             226             213          0.2204;
  2196   19.444             225             213          0.2210;
  2197   19.453             225             214          0.2210;
  2198   19.461             225             214          0.2216;
  2199   19.470             225             215          0.2222;
  2200   19.479             224             215          0.2228;
  2201   19.488             224             216          0.2228;
  2202   19.497             224             216          0.2234;
  2203   19.506             224             217          0.2241;
  2204   19.515             224             217          0.2247;
  2205   19.523             225             217          0.2247;
  2206   19.532             225             217          0.2253;
  2207   19.541             226             217          0.2259;
  2208   19.550             226             218          0.2265;
  2209   19.559             227             218          0.2265;
  2210   19.568             227             217          0.2271;
  2211   19.577             228             217          0.2277;
  2212   19.585             228             217          0.2283;
  2213   19.594             228             217          0.2283;
  2214   19.603             228             217          0.2289;
  2215   19.612             228             217          0.2295;
  2216   19.621             229             217          0.2302;
  2217   19.630             229             217          0.2302;
  2218   19.639             229             218          0.2308;
  2219   19.647             229             218          0.2314;
  2220   19.656             229             218          0.2320;
  2221   19.665             229             218          0.2326;
  2222   19.674             229             218          0.2326;
  2223   19.683             229             218          0.2332;
  2224   19.692             229             218          0.2338;
  2225   19.701             229             219          0.2344;
  2226   19.709             229             219          0.2344;
  2227   19.718             229             219          0.2350;
  2228   19.727             229             219          0.2357;
  2229   19.736             230             219          0.2363;
  2230   19.745             230             219          0.2363;
  2231   19.754             230             220          0.2369;
  2232   19.763             231             220          0.2375;
  2233   19.771             231             220          0.2381;
  2234   19.780             232             220          0.2387;
  2235   19.789             232             221          0.2387;
  2236   19.798             232             221          0.2393;
  2237   19.807             233             221          0.2399;
  2238   19.816             233             221          0.2405;
  2239   19.824             234             222          0.2405;
  2240   19.833             234             222          0.2411;
  2241   19.842             234             222          0.2418;
  2242   19.851             235             223          0.2424;
  2243   19.860             235             223          0.2430;
  2244   19.869             236             224          0.2430;
  2245   19.878             236             225          0.2436;
  2246   19.886             237             225          0.2442;
  2247   19.895             237             226          0.2448;
  2248   19.904             237             226          0.2454;
  2249   19.913             238             227          0.2454;
  2250   19.922             238             227          0.2460;
  2251   19.931             239             228          0.2466;
  2252   19.940             240             229          0.2473;
  2253   19.948             240             229          0.2473;
  2254   19.957             241             230          0.2479;
  2255   19.966             241             230          0.2485;
  2256   19.975             242             231          0.2491;
  2257   19.984             242             232          0.2497;
  2258   19.993             243             232          0.2497;
  2259   20.002             244             233          0.2503;
  2260   20.010             245             233          0.2509;
  2261   20.019             245             234          0.2515;
  2262   20.028             246             234          0.2521;
  2263   20.037             247             235          0.2521;
  2264   20.046             247             236          0.2527;
  2265   20.055             248             236          0.2534;
  2266   20.064             249             237          0.2540;
  2267   20.072             249             237          0.2546;
  2268   20.081             250             238          0.2546;
  2269   20.090             251             239          0.2552;
  2270   20.099             251             239          0.2558;
  2271   20.108             252             240          0.2564;
  2272   20.117             253             241          0.2570;
  2273   20.126             253             242          0.2570;
  2274   20.134             254             242          0.2576;
  2275   20.143             254             243          0.2582;
  2276   20.152             255             244          0.2589;
  2277   20.161             256             244          0.2595;
  2278   20.170             257             245          0.2595;
  2279   20.179             257             246          0.2601;
  2280   20.188             258             246          0.2607;
  2281   20.196             259             247          0.2613;
  2282   20.205             260             248          0.2619;
  2283   20.214             260             249          0.2625;
  2284   20.223             261             249          0.2625;
  2285   20.232             262             250          0.2631;
  2286   20.241             262             250          0.2637;
  2287   20.249             263             251          0.2643;
  2288   20.258             264             252          0.2650;
  2289   20.267             265             253          0.2650;
  2290   20.276             266             253          0.2656;
  2291   20.285             266             254          0.2662;
  2292   20.294             267             255          0.2668;
  2293   20.303             268             256          0.2674;
  2294   20.311             269             256          0.2674;
  2295   20.320             269             257          0.2680;
  2296   20.329             270             258          0.2686;
  2297   20.338             270             259          0.2692;
  2298   20.347             271             259          0.2698;
  2299   20.356             272             260          0.2705;
  2300   20.365             273             261          0.2705;
  2301   20.373             273             262          0.2711;
  2302   20.382             274             262          0.2717;
  2303   20.391             274             263          0.2723;
  2304   20.400             275             264          0.2729;
  2305   20.409             276             264          0.2729;
  2306   20.418             276             265          0.2735;
  2307   20.427             277             266          0.2741;
  2308   20.435             278             266          0.2747;
  2309   20.444             278             267          0.2753;
  2310   20.453             279             267          0.2759;
  2311   20.462             280             268          0.2759;
  2312   20.471             280             268          0.2766;
  2313   20.480             281             269          0.2772;
  2314   20.489             282             269          0.2778;
  2315   20.497             282             270          0.2784;
  2316   20.506             283             270          0.2790;
  2317   20.515             283             271          0.2790;
  2318   20.524             284             271          0.2796;
  2319   20.533             284             272          0.2802;
  2320   20.542             285             272          0.2808;
  2321   20.551             285             273          0.2814;
  2322   20.559             286             273          0.2821;
  2323   20.568             286             274          0.2821;
  2324   20.577             287             274          0.2827;
  2325   20.586             287             275          0.2833;
  2326   20.595             288             275          0.2839;
  2327   20.604             288             276          0.2845;
  2328   20.613             288             276          0.2851;
  2329   20.621             289             277          0.2851;
  2330   20.630             289             277          0.2857;
  2331   20.639             290             278          0.2863;
  2332   20.648             290             278          0.2869;
  2333   20.657             291             279          0.2875;
  2334   20.666             291             279          0.2882;
  2335   20.674             292             279          0.2882;
  2336   20.683             292             280          0.2888;
  2337   20.692             293             280          0.2894;
  2338   20.701             293             281          0.2900;
  2339   20.710             294             281          0.2906;
  2340   20.719             294             282          0.2912;
  2341   20.728             295             282          0.2912;
  2342   20.736             295             282          0.2918;
  2343   20.745             296             283          0.2924;
  2344   20.754             296             283          0.2930;
  2345   20.763             297             284          0.2937;
  2346   20.772             297             284          0.2943;
  2347   20.781             298             285          0.2943;
  2348   20.790             298             285          0.2949;
  2349   20.798             299             286          0.2955;
  2350   20.807             299             286          0.2961;
  2351   20.816             300             287          0.2967;
  2352   20.825             300             287          0.2973;
  2353   20.834             301             288          0.2979;
  2354   20.843             301             289          0.2979;
  2355   20.852             302             289          0.2985;
  2356   20.860             302             290          0.2991;
  2357   20.869             303             290          0.2998;
  2358   20.878             304             291          0.3004;
  2359   20.887             304             291          0.3010;
  2360   20.896             305             292          0.3010;
  2361   20.905             306             293          0.3016;
  2362   20.914             306             293          0.3022;
  2363   20.922             307             294          0.3028;
  2364   20.931             308             294          0.3034;
  2365   20.940             308             295          0.3040;
  2366   20.949             309             296          0.3040;
  2367   20.958             310             296          0.3046;
  2368   20.967             310             297          0.3053;
  2369   20.976             311             298          0.3059;
  2370   20.984             312             298          0.3065;
  2371   20.993             313             299          0.3071;
  2372   21.002             313             300          0.3077;
  2373   21.011             314             301          0.3077;
  2374   21.020             315             302          0.3083;
  2375   21.029             316             302          0.3089;
  2376   21.038             317             303          0.3095;
  2377   21.046             318             304          0.3101;
  2378   21.055             319             305          0.3107;
  2379   21.064             320             306          0.3114;
  2380   21.073             321             307          0.3114;
  2381   21.082             322             308          0.3120;
  2382   21.091             323             309          0.3126;
  2383   21.099             324             310          0.3132;
  2384   21.108             325             311          0.3138;
  2385   21.117             326             312          0.3144;
  2386   21.126             328             313          0.3144;
  2387   21.135             329             314          0.3150;
  2388   21.144             330             315          0.3156;
  2389   21.153             332             317          0.3162;
  2390   21.161             333             318          0.3168;
  2391   21.170             334             319          0.3175;
  2392   21.179             336             321          0.3181;
  2393   21.188             337             322          0.3181;
  2394   21.197             338             324          0.3187;
  2395   21.206             340             325          0.3193;
  2396   21.215             342             327          0.3199;
  2397   21.223             343             328          0.3205;
  2398   21.232             345             330          0.3211;
  2399   21.241             346             332          0.3217;
  2400   21.250             348             334          0.3217;
  2401   21.259             350             335          0.3223;
  2402   21.268             352             337          0.3230;
  2403   21.277             353             339          0.3236;
  2404   21.285             355             341          0.3242;
  2405   21.294             357             342          0.3248;
  2406   21.303             359             344          0.3254;
  2407   21.312             361             346          0.3254;
  2408   21.321             363             348          0.3260;
  2409   21.330             365             350          0.3266;
  2410   21.339             367             352          0.3272;
  2411   21.347             369             354          0.3278;
  2412   21.356             372             356          0.3284;
  2413   21.365             374             358          0.3284;
  2414   21.374             376             361          0.3291;
  2415   21.383             378             363          0.3297;
  2416   21.392             381             365          0.3303;
  2417   21.401             383             368          0.3309;
  2418   21.409             385             370          0.3315;
  2419   21.418             387             373          0.3321;
  2420   21.427             389             375          0.3321;
  2421   21.436             392             378          0.3327;
  2422   21.445             394             380          0.3333;
  2423   21.454             396             382          0.3339;
  2424   21.463             398             385          0.3346;
  2425   21.471             400             387          0.3352;
  2426   21.480             402             390          0.3358;
  2427   21.489             404             393          0.3358;
  2428   21.498             406             395          0.3364;
  2429   21.507             408             397          0.3370;
  2430   21.516             410             400          0.3376;
  2431   21.524             413             402          0.3382;
  2432   21.533             414             404          0.3388;
  2433   21.542             416             406          0.3394;
  2434   21.551             418             408          0.3394;
  2435   21.560             420             410          0.3400;
  2436   21.569             422             412          0.3407;
  2437   21.578             424             414          0.3413;
  2438   21.586             426             415          0.3419;
  2439   21.595             427             417          0.3425;
  2440   21.604             428             419          0.3431;
  2441   21.613             429             420          0.3431;
  2442   21.622             430             421          0.3437;
  2443   21.631             430             423          0.3443;
  2444   21.640             431             424          0.3449;
  2445   21.648             432             425          0.3455;
  2446   21.657             432             426          0.3462;
  2447   21.666             433             426          0.3462;
  2448   21.675             433             426          0.3468;
  2449   21.684             434             427          0.3474;
  2450   21.693             434             427          0.3480;
  2451   21.702             435             427          0.3486;
  2452   21.710             436             427          0.3492;
  2453   21.719             436             427          0.3498;
  2454   21.728             437             426          0.3498;
  2455   21.737             437             426          0.3504;
  2456   21.746             438             426          0.3510;
  2457   21.755             438             426          0.3516;
  2458   21.764             438             425          0.3523;
  2459   21.772             438             425          0.3529;
  2460   21.781             439             425          0.3535;
  2461   21.790             439             425          0.3535;
  2462   21.799             439             425          0.3541;
  2463   21.808             439             425          0.3547;
  2464   21.817             438             425          0.3553;
  2465   21.826             438             425          0.3559;
  2466   21.834             438             426          0.3565;
  2467   21.843             438             426          0.3565;
  2468   21.852             438             426          0.3571;
  2469   21.861             439             427          0.3578;
  2470   21.870             439             427          0.3584;
  2471   21.879             439             427          0.3590;
  2472   21.888             440             428          0.3596;
  2473   21.896             440             428          0.3602;
  2474   21.905             440             429          0.3602;
  2475   21.914             441             429          0.3608;
  2476   21.923             441             429          0.3614;
  2477   21.932             442             430          0.3620;
  2478   21.941             442             430          0.3626;
  2479   21.949             443             430          0.3632;
  2480   21.958             444             431          0.3632;
  2481   21.967             444             431          0.3639;
  2482   21.976             445             432          0.3645;
  2483   21.985             446             432          0.3651;
  2484   21.994             447             433          0.3657;
  2485   22.003             447             433          0.3663;
  2486   22.011             448             434          0.3663;
  2487   22.020             449             435          0.3669;
  2488   22.029             450             435          0.3675;
  2489   22.038             450             436          0.3681;
  2490   22.047             451             437          0.3687;
  2491   22.056             452             438          0.3694;
  2492   22.065             453             439          0.3700;
  2493   22.073             454             440          0.3700;
  2494   22.082             454             441          0.3706;
  2495   22.091             456             442          0.3712;
  2496   22.100             456             443          0.3718;
  2497   22.109             457             444          0.3724;
  2498   22.118             459             446          0.3730;
  2499   22.127             460             447          0.3730;
  2500   22.135             461             448          0.3736;
  2501   22.144             462             449          0.3742;
  2502   22.153             464             450          0.3748;
  2503   22.162             465             452          0.3755;
  2504   22.171             466             453          0.3761;
  2505   22.180             468             454          0.3761;
  2506   22.189             469             456          0.3767;
  2507   22.197             471             457          0.3773;
  2508   22.206             472             458          0.3779;
  2509   22.215             474             460          0.3785;
  2510   22.224             475             461          0.3791;
  2511   22.233             476             463          0.3791;
  2512   22.242             478             465          0.3797;
  2513   22.251             479             466          0.3803;
  2514   22.259             481             468          0.3810;
  2515   22.268             482             469          0.3816;
  2516   22.277             483             471          0.3822;
  2517   22.286             485             473          0.3822;
  2518   22.295             486             474          0.3828;
  2519   22.304             487             476          0.3834;
  2520   22.313             488             478          0.3840;
  2521   22.321             490             479          0.3846;
  2522   22.330             491             481          0.3846;
  2523   22.339             492             482          0.3852;
  2524   22.348             494             484          0.3858;
  2525   22.357             495             485          0.3864;
  2526   22.366             496             486          0.3871;
  2527   22.374             498             488          0.3877;
  2528   22.383             499             489          0.3877;
  2529   22.392             500             490          0.3883;
  2530   22.401             502             491          0.3889;
  2531   22.410             503             492          0.3895;
  2532   22.419             505             494          0.3901;
  2533   22.428             506             495          0.3901;
  2534   22.436             507             496          0.3907;
  2535   22.445             508             497          0.3913;
  2536   22.454             510             498          0.3919;
  2537   22.463             511             499          0.3926;
  2538   22.472             512             500          0.3932;
  2539   22.481             513             501          0.3932;
  2540   22.490             514             502          0.3938;
  2541   22.498             516             503          0.3944;
  2542   22.507             516             505          0.3950;
  2543   22.516             517             506          0.3956;
  2544   22.525             518             507          0.3956;
  2545   22.534             520             508          0.3962;
  2546   22.543             520             509          0.3968;
  2547   22.552             521             510          0.3974;
  2548   22.560             522             512          0.3980;
  2549   22.569             523             513          0.3980;
  2550   22.578             524             514          0.3987;
  2551   22.587             525             515          0.3993;
  2552   22.596             526             516          0.3999;
  2553   22.605             528             517          0.4005;
  2554   22.614             529             518          0.4005;
  2555   22.622             530             519          0.4011;
  2556   22.631             531             520          0.4017;
  2557   22.640             532             521          0.4023;
  2558   22.649             533             522          0.4029;
  2559   22.658             535             523          0.4029;
  2560   22.667             536             525          0.4035;
  2561   22.676             537             526          0.4042;
  2562   22.684             538             526          0.4048;
  2563   22.693             540             528          0.4054;
  2564   22.702             541             529          0.4054;
