 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
   147    1.302           17293           17314           17153           17149          0.5000;
   148    1.310           17500           17520           17352           17349          0.5000;
   149    1.319           17703           17723           17567           17562          0.5000;
   150    1.328           17903           17923           17797           17797          0.5000;
   151    1.337           18102           18122           18040           18034          0.5000;
   152    1.346           18302           18322           18290           18294          0.5000;
   153    1.355           18504           18524           18542           18536          0.5000;
   154    1.364           18709           18730           18791           18790          0.5000;
   155    1.372           18919           18940           19032           19037          0.5000;
   156    1.381           19133           19155           19262           19252          0.5000;
   157    1.390           19352           19374           19479           19484          0.5000;
   158    1.399           19574           19597           19684           19686          0.5000;
   159    1.408           19800           19823           19879           19874          0.5000;
   160    1.417           20028           20051           20066           20068          0.5000;
   161    1.426           20256           20279           20250           20254          0.5000;
   162    1.434           20484           20507           20435           20427          0.5000;
   163    1.443           20711           20734           20626           20629          0.5000;
   164    1.452           20939           20961           20827           20829          0.5000;
   165    1.461           21166           21188           21041           21034          0.5000;
   166    1.470           21393           21415           21268           21268          0.5000;
   167    1.479           21619           21642           21509           21511          0.5000;
   168    1.488           21845           21867           21761           21751          0.5000;
   169    1.496           22069           22091           22022           22023          0.5000;
   170    1.505           22292           22314           22288           22290          0.5000;
   171    1.514           22514           22536           22554           22541          0.5000;
   172    1.523           22737           22759           22815           22818          0.5000;
   173    1.532           22961           22984           23068           23072          0.5000;
   174    1.541           23188           23211           23310           23295          0.5000;
   175    1.549           23419           23442           23537           23544          0.5000;
   176    1.558           23654           23678           23752           23753          0.5000;
   177    1.567           23894           23919           23956           23943          0.5000;
   178    1.576           24139           24163           24153           24156          0.5000;
   179    1.585           24386           24411           24348           24348          0.5000;
   180    1.594           24634           24659           24546           24532          0.5000;
   181    1.603           24880           24905           24752           24754          0.5000;
   182    1.611           25123           25147           24970           24970          0.5000;
   183    1.620           25362           25386           25203           25186          0.5000;
   184    1.629           25597           25620           25451           25455          0.5000;
   185    1.638           25828           25851           25714           25707          0.5000;
   186    1.647           26058           26081           25987           25972          0.5000;
   187    1.656           26289           26311           26265           26270          0.5000;
   188    1.665           26521           26545           26544           26531          0.5000;
   189    1.673           26757           26781           26819           26807          0.5000;
   190    1.682           26997           27021           27086           27093          0.5000;
   191    1.691           27241           27266           27342           27318          0.5000;
   192    1.700           27488           27513           27585           27575          0.5000;
   193    1.709           27737           27762           27816           27824          0.5000;
   194    1.718           27987           28013           28038           28008          0.5000;
   195    1.727           28238           28263           28252           28250          0.5000;
   196    1.735           28489           28514           28464           28463          0.5000;
   197    1.744           28739           28764           28677           28653          0.5000;
   198    1.753           28990           29015           28895           28880          0.5000;
   199    1.762           29240           29265           29122           29124          0.5000;
   200    1.771           29491           29516           29360           29338          0.5000;
   201    1.780           29740           29765           29612           29593          0.5000;
   202    1.789           29987           30012           29875           29888          0.5000;
   203    1.797           30231           30256           30151           30122          0.5000;
   204    1.806           30474           30498           30434           30419          0.5000;
   205    1.815           30714           30738           30722           30741          0.5000;
   206    1.824           30954           30978           31008           30977          0.5000;
   207    1.833           31196           31220           31290           31270          0.5000;
   208    1.842           31440           31465           31561           31591          0.5000;
   209    1.851           31690           31715           31821           31792          0.5000;
   210    1.859           31944           31969           32068           32041          0.5000;
   211    1.868           32203           32230           32303           32339          0.5000;
   212    1.877           32467           32494           32529           32498          0.5000;
   213    1.886           32734           32761           32750           32727          0.5000;
   214    1.895           33000           33027           32971           33005          0.5000;
   215    1.904           33265           33291           33198           33168          0.5000;
   216    1.913           33527           33553           33433           33414          0.5000;
   217    1.921           33786           33811           33681           33703          0.5000;
   218    1.930           34042           34067           33941           33921          0.5000;
   219    1.939           34297           34323           34215           34189          0.5000;
   220    1.948           34552           34578           34499           34514          0.5000;
   221    1.957           34808           34834           34790           34779          0.5000;
   222    1.966           35065           35090           35086           35062          0.5000;
   223    1.974           35322           35348           35382           35392          0.5000;
   224    1.983           35581           35607           35675           35668          0.5000;
   225    1.992           35843           35869           35960           35940          0.5000;
   226    2.001           36106           36133           36235           36242          0.5000;
   227    2.010           36371           36398           36499           36491          0.5000;
   228    2.019           36640           36667           36753           36738          0.5000;
   229    2.028           36912           36940           36997           36999          0.5000;
   230    2.036           37188           37216           37235           37228          0.5000;
   231    2.045           37468           37496           37472           37458          0.5000;
   232    2.054           37749           37777           37710           37708          0.5000;
   233    2.063           38030           38058           37954           37947          0.5000;
   234    2.072           38307           38335           38210           38192          0.5000;
   235    2.081           38582           38609           38478           38475          0.5000;
   236    2.090           38852           38879           38759           38750          0.5000;
   237    2.098           39119           39145           39051           39032          0.5000;
   238    2.107           39384           39410           39352           39347          0.5000;
   239    2.116           39649           39675           39658           39653          0.5000;
   240    2.125           39915           39942           39964           39947          0.5000;
   241    2.134           40185           40212           40267           40259          0.5000;
   242    2.143           40458           40485           40562           40556          0.5000;
   243    2.152           40734           40761           40847           40830          0.5000;
   244    2.160           41012           41040           41121           41116          0.5000;
   245    2.169           41292           41320           41385           41371          0.5000;
   246    2.178           41573           41601           41639           41620          0.5000;
   247    2.187           41855           41883           41887           41883          0.5000;
   248    2.196           42139           42167           42133           42112          0.5000;
   249    2.205           42424           42453           42380           42361          0.5000;
   250    2.214           42710           42738           42631           42626          0.5000;
   251    2.222           42995           43024           42891           42862          0.5000;
   252    2.231           43279           43307           43163           43148          0.5000;
   253    2.240           43560           43588           43447           43437          0.5000;
   254    2.249           43838           43866           43743           43706          0.5000;
   255    2.258           44112           44139           44049           44038          0.5000;
   256    2.267           44383           44410           44360           44357          0.5000;
   257    2.276           44652           44679           44675           44635          0.5000;
   258    2.284           44923           44950           44986           44968          0.5000;
   259    2.293           45197           45224           45291           45289          0.5000;
   260    2.302           45475           45503           45587           45561          0.5000;
   261    2.311           45757           45786           45870           45859          0.5000;
   262    2.320           46043           46072           46143           46134          0.5000;
   263    2.329           46331           46359           46406           46388          0.5000;
   264    2.338           46619           46648           46662           46658          0.5000;
   265    2.346           46908           46937           46914           46899          0.5000;
   266    2.355           47197           47226           47168           47158          0.5000;
   267    2.364           47485           47514           47425           47426          0.5000;
   268    2.373           47773           47802           47691           47669          0.5000;
   269    2.382           48060           48089           47966           47966          0.5000;
   270    2.391           48347           48375           48253           48254          0.5000;
   271    2.399           48633           48661           48552           48526          0.5000;
   272    2.408           48917           48945           48861           48867          0.5000;
   273    2.417           49198           49226           49177           49188          0.5000;
   274    2.426           49477           49505           49498           49473          0.5000;
   275    2.435           49755           49783           49818           49819          0.5000;
   276    2.444           50035           50063           50133           50147          0.5000;
   277    2.453           50318           50347           50440           50420          0.5000;
   278    2.461           50606           50635           50735           50740          0.5000;
   279    2.470           50898           50927           51019           51027          0.5000;
   280    2.479           51194           51224           51292           51271          0.5000;
   281    2.488           51493           51523           51556           51565          0.5000;
   282    2.497           51793           51823           51815           51820          0.5000;
   283    2.506           52093           52123           52074           52054          0.5000;
   284    2.515           52392           52422           52335           52350          0.5000;
   285    2.523           52689           52718           52605           52607          0.5000;
   286    2.532           52985           53014           52885           52865          0.5000;
   287    2.541           53280           53309           53177           53193          0.5000;
   288    2.550           53575           53604           53481           53484          0.5000;
   289    2.559           53869           53898           53795           53773          0.5000;
   290    2.568           54161           54190           54119           54132          0.5000;
   291    2.577           54451           54480           54446           54452          0.5000;
   292    2.585           54739           54768           54776           54752          0.5000;
   293    2.594           55028           55057           55101           55113          0.5000;
   294    2.603           55317           55346           55419           55423          0.5000;
   295    2.612           55609           55639           55726           55704          0.5000;
   296    2.621           55905           55935           56021           56032          0.5000;
   297    2.630           56206           56237           56304           56308          0.5000;
   298    2.639           56511           56542           56576           56552          0.5000;
   299    2.647           56818           56849           56841           56848          0.5000;
   300    2.656           57125           57155           57102           57111          0.5000;
   301    2.665           57430           57460           57366           57334          0.5000;
   302    2.674           57733           57763           57635           57641          0.5000;
   303    2.683           58033           58063           57914           57927          0.5000;
   304    2.692           58333           58363           58205           58167          0.5000;
   305    2.701           58631           58661           58507           58507          0.5000;
   306    2.709           58928           58958           58823           58840          0.5000;
   307    2.718           59224           59254           59148           59113          0.5000;
   308    2.727           59519           59548           59480           59472          0.5000;
   309    2.736           59812           59841           59815           59824          0.5000;
   310    2.745           60104           60133           60148           60114          0.5000;
   311    2.754           60396           60425           60476           60469          0.5000;
   312    2.763           60689           60719           60794           60807          0.5000;
   313    2.771           60986           61015           61100           61067          0.5000;
   314    2.780           61287           61317           61394           61381          0.5000;
   315    2.789           61593           61624           61676           61685          0.5000;
   316    2.798           61902           61933           61949           61928          0.5000;
   317    2.807           62212           62243           62218           62204          0.5000;
   318    2.816           62522           62553           62486           62486          0.5000;
   319    2.824           62829           62860           62759           62746          0.5000;
   320    2.833           63135           63165           63041           63030          0.5000;
   321    2.842           63438           63468           63333           63322          0.5000;
   322    2.851           63740           63770           63637           63629          0.5000;
   323    2.860           64041           64071           63953           63951          0.5000;
   324    2.869           64341           64371           64281           64266          0.5000;
   325    2.878           64640           64670           64616           64607          0.5000;
   326    2.886           64939           64969           64956           64953          0.5000;
   327    2.895           65236           65266           65296           65288          0.5000;
   328    2.904           65533           65563           65633           65630          0.5000;
   329    2.913           65831           65861           65961           65960          0.5000;
   330    2.922           66133           66163           66279           66267          0.5000;
   331    2.931           66439           66470           66583           66575          0.5000;
   332    2.940           66750           66781           66875           66874          0.5000;
   333    2.948           67065           67096           67157           67151          0.5000;
   334    2.957           67381           67413           67432           67418          0.5000;
   335    2.966           67699           67731           67706           67701          0.5000;
   336    2.975           68015           68047           67981           67979          0.5000;
   337    2.984           68329           68361           68263           68248          0.5000;
   338    2.993           68641           68671           68555           68547          0.5000;
   339    3.002           68950           68981           68860           68860          0.5000;
   340    3.010           69259           69290           69177           69162          0.5000;
   341    3.019           69567           69598           69505           69495          0.5000;
   342    3.028           69876           69906           69842           69841          0.5000;
   343    3.037           70182           70213           70187           70171          0.5000;
   344    3.046           70488           70518           70533           70524          0.5000;
   345    3.055           70792           70823           70877           70874          0.5000;
   346    3.064           71098           71129           71214           71200          0.5000;
   347    3.072           71405           71435           71541           71532          0.5000;
   348    3.081           71715           71747           71855           71850          0.5000;
   349    3.090           72030           72062           72157           72142          0.5000;
   350    3.099           72350           72382           72447           72439          0.5000;
   351    3.108           72672           72705           72729           72726          0.5000;
   352    3.117           72996           73028           73005           72985          0.5000;
   353    3.126           73318           73350           73283           73269          0.5000;
   354    3.134           73638           73670           73565           73566          0.5000;
   355    3.143           73955           73987           73856           73830          0.5000;
   356    3.152           74270           74302           74159           74137          0.5000;
   357    3.161           74584           74615           74473           74473          0.5000;
   358    3.170           74896           74927           74800           74778          0.5000;
   359    3.179           75206           75237           75138           75112          0.5000;
   360    3.188           75515           75546           75483           75474          0.5000;
   361    3.196           75822           75853           75832           75806          0.5000;
   362    3.205           76127           76158           76179           76154          0.5000;
   363    3.214           76433           76463           76521           76515          0.5000;
   364    3.223           76739           76770           76855           76835          0.5000;
   365    3.232           77049           77080           77176           77154          0.5000;
   366    3.241           77363           77395           77485           77480          0.5000;
   367    3.249           77682           77714           77781           77756          0.5000;
   368    3.258           78004           78036           78068           78051          0.5000;
   369    3.267           78326           78358           78349           78355          0.5000;
   370    3.276           78647           78679           78630           78607          0.5000;
   371    3.285           78967           78999           78913           78892          0.5000;
   372    3.294           79285           79317           79204           79217          0.5000;
   373    3.303           79601           79633           79505           79491          0.5000;
   374    3.311           79916           79947           79818           79792          0.5000;
   375    3.320           80230           80261           80143           80152          0.5000;
   376    3.329           80543           80574           80479           80474          0.5000;
   377    3.338           80855           80886           80824           80804          0.5000;
   378    3.347           81164           81195           81173           81187          0.5000;
   379    3.356           81471           81502           81524           81520          0.5000;
   380    3.365           81779           81809           81872           81852          0.5000;
   381    3.373           82087           82118           82211           82226          0.5000;
   382    3.382           82400           82432           82539           82535          0.5000;
   383    3.391           82717           82749           82855           82842          0.5000;
   384    3.400           83039           83071           83159           83177          0.5000;
   385    3.409           83364           83397           83452           83444          0.5000;
   386    3.418           83692           83725           83738           83722          0.5000;
   387    3.427           84019           84052           84021           84042          0.5000;
   388    3.435           84345           84378           84305           84300          0.5000;
   389    3.444           84670           84702           84596           84577          0.5000;
   390    3.453           84993           85025           84896           84916          0.5000;
   391    3.462           85315           85347           85209           85207          0.5000;
   392    3.471           85636           85668           85534           85514          0.5000;
   393    3.480           85956           85987           85870           85887          0.5000;
   394    3.489           86273           86304           86217           86212          0.5000;
   395    3.497           86587           86618           86571           86551          0.5000;
   396    3.506           86899           86930           86926           86941          0.5000;
   397    3.515           87211           87242           87279           87277          0.5000;
   398    3.524           87525           87557           87625           87608          0.5000;
   399    3.533           87841           87873           87960           87974          0.5000;
   400    3.542           88163           88195           88284           88282          0.5000;
   401    3.551           88489           88521           88595           88576          0.5000;
   402    3.559           88817           88851           88894           88904          0.5000;
   403    3.568           89148           89181           89185           89187          0.5000;
   404    3.577           89477           89510           89471           89449          0.5000;
   405    3.586           89806           89839           89758           89759          0.5000;
   406    3.595           90134           90167           90049           90053          0.5000;
   407    3.604           90462           90494           90349           90329          0.5000;
   408    3.613           90788           90821           90659           90657          0.5000;
   409    3.621           91113           91145           90983           90979          0.5000;
   410    3.630           91435           91466           91320           91296          0.5000;
   411    3.639           91753           91784           91667           91666          0.5000;
   412    3.648           92068           92099           92023           92020          0.5000;
   413    3.657           92380           92411           92382           92361          0.5000;
   414    3.666           92691           92723           92740           92734          0.5000;
   415    3.674           93004           93036           93093           93087          0.5000;
   416    3.683           93321           93353           93435           93412          0.5000;
   417    3.692           93643           93675           93765           93756          0.5000;
   418    3.701           93967           94000           94082           94081          0.5000;
   419    3.710           94295           94327           94388           94376          0.5000;
   420    3.719           94623           94655           94685           94679          0.5000;
   421    3.728           94950           94983           94977           94965          0.5000;
   422    3.736           95279           95313           95267           95253          0.5000;
   423    3.745           95608           95641           95559           95563          0.5000;
   424    3.754           95936           95969           95858           95845          0.5000;
   425    3.763           96263           96296           96168           96145          0.5000;
   426    3.772           96590           96622           96489           96497          0.5000;
   427    3.781           96914           96946           96824           96819          0.5000;
   428    3.790           97234           97266           97170           97155          0.5000;
   429    3.798           97549           97581           97526           97529          0.5000;
   430    3.807           97863           97895           97887           97878          0.5000;
   431    3.816           98177           98209           98248           98231          0.5000;
   432    3.825           98494           98526           98604           98605          0.5000;
   433    3.834           98815           98847           98951           98944          0.5000;
   434    3.843           99139           99171           99287           99275          0.5000;
   435    3.852           99466           99499           99611           99612          0.5000;
   436    3.860           99797           99830           99923           99915          0.5000;
   437    3.869          100129          100162          100224          100210          0.5000;
   438    3.878          100461          100495          100519          100519          0.5000;
   439    3.887          100794          100828          100811          100806          0.5000;
   440    3.896          101129          101162          101105          101088          0.5000;
   441    3.905          101464          101497          101404          101403          0.5000;
   442    3.914          101799          101833          101713          101708          0.5000;
   443    3.922          102131          102164          102034          102020          0.5000;
   444    3.931          102459          102492          102369          102365          0.5000;
   445    3.940          102783          102815          102716          102706          0.5000;
   446    3.949          103105          103137          103072          103057          0.5000;
   447    3.958          103423          103455          103433          103428          0.5000;
   448    3.967          103743          103775          103796          103788          0.5000;
   449    3.976          104064          104097          104155          104141          0.5000;
   450    3.984          104389          104421          104507          104501          0.5000;
   451    3.993          104717          104749          104847          104840          0.5000;
   452    4.002          105047          105080          105175          105162          0.5000;
   453    4.011          105378          105411          105491          105478          0.5000;
   454    4.020          105711          105744          105796          105781          0.5000;
   455    4.029          106045          106079          106094          106079          0.5000;
   456    4.038          106381          106415          106387          106376          0.5000;
   457    4.046          106718          106752          106680          106665          0.5000;
   458    4.055          107056          107089          106979          106953          0.5000;
   459    4.064          107391          107425          107286          107272          0.5000;
   460    4.073          107723          107757          107605          107593          0.5000;
   461    4.082          108052          108084          107938          107911          0.5000;
   462    4.091          108375          108407          108281          108264          0.5000;
