 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
   148    1.310           15080           15091           15091           15078          0.5000;
   149    1.319           15190           15202           15299           15285          0.5000;
   150    1.328           15314           15328           15505           15492          0.5000;
   151    1.337           15462           15478           15707           15696          0.5000;
   152    1.346           15637           15656           15903           15887          0.5000;
   153    1.355           15840           15862           16092           16080          0.5000;
   154    1.364           16070           16094           16276           16262          0.5000;
   155    1.372           16320           16346           16455           16440          0.5000;
   156    1.381           16581           16608           16632           16617          0.5000;
   157    1.390           16844           16870           16807           16791          0.5000;
   158    1.399           17101           17126           16984           16969          0.5000;
   159    1.408           17344           17367           17165           17146          0.5000;
   160    1.417           17570           17592           17351           17336          0.5000;
   161    1.426           17780           17800           17543           17521          0.5000;
   162    1.434           17974           17993           17741           17725          0.5000;
   163    1.443           18157           18175           17946           17925          0.5000;
   164    1.452           18331           18348           18156           18139          0.5000;
   165    1.461           18500           18516           18371           18350          0.5000;
   166    1.470           18666           18683           18589           18572          0.5000;
   167    1.479           18833           18850           18810           18784          0.5000;
   168    1.488           19000           19017           19031           19012          0.5000;
   169    1.496           19174           19191           19251           19232          0.5000;
   170    1.505           19353           19371           19470           19442          0.5000;
   171    1.514           19541           19561           19686           19670          0.5000;
   172    1.523           19739           19759           19898           19873          0.5000;
   173    1.532           19945           19967           20105           20085          0.5000;
   174    1.541           20163           20185           20309           20288          0.5000;
   175    1.549           20391           20414           20510           20491          0.5000;
   176    1.558           20630           20654           20708           20679          0.5000;
   177    1.567           20880           20905           20904           20890          0.5000;
   178    1.576           21138           21164           21100           21074          0.5000;
   179    1.585           21399           21425           21297           21277          0.5000;
   180    1.594           21655           21680           21497           21476          0.5000;
   181    1.603           21900           21924           21701           21685          0.5000;
   182    1.611           22127           22149           21912           21888          0.5000;
   183    1.620           22337           22357           22128           22117          0.5000;
   184    1.629           22528           22546           22350           22328          0.5000;
   185    1.638           22705           22722           22577           22564          0.5000;
   186    1.647           22872           22888           22807           22795          0.5000;
   187    1.656           23036           23053           23040           23022          0.5000;
   188    1.665           23205           23223           23272           23264          0.5000;
   189    1.673           23386           23406           23504           23489          0.5000;
   190    1.682           23586           23607           23733           23727          0.5000;
   191    1.691           23805           23828           23959           23944          0.5000;
   192    1.700           24044           24068           24181           24176          0.5000;
   193    1.709           24298           24324           24401           24391          0.5000;
   194    1.718           24562           24588           24619           24612          0.5000;
   195    1.727           24828           24854           24836           24831          0.5000;
   196    1.735           25091           25117           25053           25043          0.5000;
   197    1.744           25347           25372           25272           25267          0.5000;
   198    1.753           25595           25619           25494           25489          0.5000;
   199    1.762           25835           25859           25720           25715          0.5000;
   200    1.771           26069           26093           25950           25939          0.5000;
   201    1.780           26301           26324           26183           26184          0.5000;
   202    1.789           26529           26552           26420           26409          0.5000;
   203    1.797           26756           26778           26660           26652          0.5000;
   204    1.806           26978           27000           26904           26905          0.5000;
   205    1.815           27196           27218           27150           27137          0.5000;
   206    1.824           27410           27431           27397           27394          0.5000;
   207    1.833           27622           27643           27646           27645          0.5000;
   208    1.842           27834           27855           27895           27885          0.5000;
   209    1.851           28050           28072           28143           28143          0.5000;
   210    1.859           28272           28295           28388           28383          0.5000;
   211    1.868           28505           28529           28632           28627          0.5000;
   212    1.877           28753           28778           28873           28872          0.5000;
   213    1.886           29017           29044           29112           29108          0.5000;
   214    1.895           29295           29323           29349           29344          0.5000;
   215    1.904           29581           29610           29585           29579          0.5000;
   216    1.913           29868           29896           29821           29819          0.5000;
   217    1.921           30147           30174           30060           30052          0.5000;
   218    1.930           30415           30441           30301           30295          0.5000;
   219    1.939           30669           30694           30545           30541          0.5000;
   220    1.948           30912           30935           30793           30783          0.5000;
   221    1.957           31144           31167           31045           31040          0.5000;
   222    1.966           31372           31394           31299           31295          0.5000;
   223    1.974           31600           31623           31555           31544          0.5000;
   224    1.983           31831           31854           31813           31811          0.5000;
   225    1.992           32067           32091           32073           32064          0.5000;
   226    2.001           32308           32332           32331           32318          0.5000;
   227    2.010           32552           32576           32590           32588          0.5000;
   228    2.019           32797           32822           32847           32832          0.5000;
   229    2.028           33045           33070           33103           33091          0.5000;
   230    2.036           33294           33319           33357           33360          0.5000;
   231    2.045           33547           33573           33611           33589          0.5000;
   232    2.054           33806           33832           33863           33853          0.5000;
   233    2.063           34074           34101           34113           34115          0.5000;
   234    2.072           34351           34379           34362           34335          0.5000;
   235    2.081           34635           34664           34611           34608          0.5000;
   236    2.090           34924           34952           34861           34857          0.5000;
   237    2.098           35208           35236           35113           35081          0.5000;
   238    2.107           35484           35511           35367           35366          0.5000;
   239    2.116           35747           35772           35624           35610          0.5000;
   240    2.125           35995           36020           35885           35859          0.5000;
   241    2.134           36233           36256           36148           36150          0.5000;
   242    2.143           36463           36486           36414           36389          0.5000;
   243    2.152           36692           36716           36681           36656          0.5000;
   244    2.160           36927           36951           36948           36949          0.5000;
   245    2.169           37169           37194           37214           37184          0.5000;
   246    2.178           37422           37448           37480           37463          0.5000;
   247    2.187           37683           37709           37744           37751          0.5000;
   248    2.196           37950           37976           38007           37968          0.5000;
   249    2.205           38218           38246           38269           38261          0.5000;
   250    2.214           38488           38515           38531           38538          0.5000;
   251    2.222           38758           38786           38791           38746          0.5000;
   252    2.231           39030           39057           39052           39051          0.5000;
   253    2.240           39304           39331           39312           39318          0.5000;
   254    2.249           39582           39610           39572           39523          0.5000;
   255    2.258           39865           39894           39834           39842          0.5000;
   256    2.267           40151           40179           40097           40101          0.5000;
   257    2.276           40433           40461           40363           40313          0.5000;
   258    2.284           40709           40735           40631           40648          0.5000;
   259    2.293           40973           40999           40901           40903          0.5000;
   260    2.302           41227           41252           41175           41125          0.5000;
   261    2.311           41474           41498           41452           41475          0.5000;
   262    2.320           41715           41739           41729           41727          0.5000;
   263    2.329           41959           41983           42007           41954          0.5000;
   264    2.338           42209           42235           42285           42310          0.5000;
   265    2.346           42471           42498           42561           42560          0.5000;
   266    2.355           42744           42771           42836           42779          0.5000;
   267    2.364           43024           43053           43111           43137          0.5000;
   268    2.373           43310           43339           43384           43384          0.5000;
   269    2.382           43599           43627           43656           43595          0.5000;
   270    2.391           43885           43914           43927           43953          0.5000;
   271    2.399           44170           44199           44199           44203          0.5000;
   272    2.408           44453           44481           44471           44409          0.5000;
   273    2.417           44737           44766           44743           44767          0.5000;
   274    2.426           45026           45055           45017           45022          0.5000;
   275    2.435           45318           45347           45292           45232          0.5000;
   276    2.444           45610           45639           45568           45588          0.5000;
   277    2.453           45897           45926           45846           45854          0.5000;
   278    2.461           46176           46203           46128           46068          0.5000;
   279    2.470           46445           46471           46412           46428          0.5000;
   280    2.479           46706           46732           46697           46704          0.5000;
   281    2.488           46961           46987           46984           46924          0.5000;
   282    2.497           47218           47243           47270           47283          0.5000;
   283    2.506           47479           47506           47556           47564          0.5000;
   284    2.515           47750           47778           47840           47784          0.5000;
   285    2.523           48033           48062           48124           48130          0.5000;
   286    2.532           48326           48355           48405           48410          0.5000;
   287    2.541           48622           48652           48685           48633          0.5000;
   288    2.550           48921           48950           48964           48968          0.5000;
   289    2.559           49218           49247           49244           49240          0.5000;
   290    2.568           49512           49542           49523           49474          0.5000;
   291    2.577           49806           49835           49802           49802          0.5000;
   292    2.585           50100           50129           50082           50071          0.5000;
   293    2.594           50396           50426           50363           50314          0.5000;
   294    2.603           50695           50724           50644           50648          0.5000;
   295    2.612           50991           51020           50928           50913          0.5000;
   296    2.621           51282           51310           51214           51158          0.5000;
   297    2.630           51563           51591           51502           51506          0.5000;
   298    2.639           51835           51862           51792           51781          0.5000;
   299    2.647           52100           52126           52083           52025          0.5000;
   300    2.656           52360           52386           52375           52375          0.5000;
   301    2.665           52623           52649           52667           52664          0.5000;
   302    2.674           52892           52919           52959           52906          0.5000;
   303    2.683           53172           53201           53248           53241          0.5000;
   304    2.692           53464           53494           53537           53534          0.5000;
   305    2.701           53762           53792           53824           53787          0.5000;
   306    2.709           54063           54094           54110           54099          0.5000;
   307    2.718           54364           54394           54396           54388          0.5000;
   308    2.727           54663           54692           54681           54655          0.5000;
   309    2.736           54960           54990           54967           54963          0.5000;
   310    2.745           55257           55286           55253           55237          0.5000;
   311    2.754           55555           55586           55540           55517          0.5000;
   312    2.763           55856           55887           55828           55834          0.5000;
   313    2.771           56159           56189           56118           56098          0.5000;
   314    2.780           56459           56488           56409           56386          0.5000;
   315    2.789           56751           56780           56703           56719          0.5000;
   316    2.798           57035           57063           56998           56987          0.5000;
   317    2.807           57310           57337           57296           57267          0.5000;
   318    2.816           57580           57607           57594           57609          0.5000;
   319    2.824           57850           57877           57894           57891          0.5000;
   320    2.833           58126           58154           58193           58164          0.5000;
   321    2.842           58411           58440           58490           58500          0.5000;
   322    2.851           58707           58737           58787           58784          0.5000;
   323    2.860           59011           59042           59082           59062          0.5000;
   324    2.869           59319           59350           59377           59383          0.5000;
   325    2.878           59629           59660           59671           59665          0.5000;
   326    2.886           59936           59967           59964           59946          0.5000;
   327    2.895           60242           60272           60257           60268          0.5000;
   328    2.904           60546           60576           60551           60544          0.5000;
   329    2.913           60852           60883           60846           60826          0.5000;
   330    2.922           61163           61194           61142           61154          0.5000;
   331    2.931           61476           61508           61439           61433          0.5000;
   332    2.940           61788           61818           61737           61715          0.5000;
   333    2.948           62092           62122           62038           62047          0.5000;
   334    2.957           62387           62416           62340           62336          0.5000;
   335    2.966           62672           62700           62644           62622          0.5000;
   336    2.975           62952           62980           62949           62956          0.5000;
   337    2.984           63230           63258           63255           63249          0.5000;
   338    2.993           63511           63540           63560           63542          0.5000;
   339    3.002           63802           63831           63865           63871          0.5000;
   340    3.010           64102           64132           64169           64159          0.5000;
   341    3.019           64410           64441           64471           64449          0.5000;
   342    3.028           64721           64752           64772           64774          0.5000;
   343    3.037           65033           65064           65071           65067          0.5000;
   344    3.046           65343           65374           65370           65346          0.5000;
   345    3.055           65652           65683           65669           65665          0.5000;
   346    3.064           65963           65994           65967           65964          0.5000;
   347    3.072           66276           66308           66266           66248          0.5000;
   348    3.081           66594           66625           66565           66559          0.5000;
   349    3.090           66912           66944           66865           66853          0.5000;
   350    3.099           67228           67259           67166           67144          0.5000;
   351    3.108           67535           67566           67469           67465          0.5000;
   352    3.117           67832           67862           67775           67760          0.5000;
   353    3.126           68120           68149           68081           68053          0.5000;
   354    3.134           68402           68430           68389           68380          0.5000;
   355    3.143           68683           68712           68697           68689          0.5000;
   356    3.152           68969           68998           69005           68979          0.5000;
   357    3.161           69263           69293           69312           69300          0.5000;
   358    3.170           69566           69596           69619           69606          0.5000;
   359    3.179           69872           69902           69924           69906          0.5000;
   360    3.188           70179           70210           70229           70222          0.5000;
   361    3.196           70485           70516           70533           70517          0.5000;
   362    3.205           70790           70821           70836           70812          0.5000;
   363    3.214           71097           71128           71139           71135          0.5000;
   364    3.223           71406           71437           71441           71436          0.5000;
   365    3.232           71721           71753           71743           71717          0.5000;
   366    3.241           72042           72074           72045           72034          0.5000;
   367    3.249           72364           72396           72349           72351          0.5000;
   368    3.258           72683           72714           72653           72638          0.5000;
   369    3.267           72993           73024           72959           72947          0.5000;
   370    3.276           73293           73323           73268           73260          0.5000;
   371    3.285           73586           73615           73578           73565          0.5000;
   372    3.294           73875           73904           73889           73882          0.5000;
   373    3.303           74166           74196           74201           74192          0.5000;
   374    3.311           74463           74493           74513           74495          0.5000;
   375    3.320           74766           74797           74824           74815          0.5000;
   376    3.329           75074           75105           75136           75133          0.5000;
   377    3.338           75384           75415           75447           75429          0.5000;
   378    3.347           75694           75725           75757           75743          0.5000;
   379    3.356           76004           76035           76067           76063          0.5000;
   380    3.365           76314           76344           76376           76361          0.5000;
   381    3.373           76626           76658           76685           76674          0.5000;
   382    3.382           76945           76977           76994           76986          0.5000;
   383    3.391           77272           77304           77302           77287          0.5000;
   384    3.400           77603           77636           77611           77599          0.5000;
   385    3.409           77931           77964           77920           77914          0.5000;
   386    3.418           78253           78284           78232           78215          0.5000;
   387    3.427           78566           78596           78545           78529          0.5000;
   388    3.435           78871           78901           78860           78853          0.5000;
   389    3.444           79171           79201           79176           79159          0.5000;
   390    3.453           79471           79502           79492           79478          0.5000;
   391    3.462           79776           79807           79808           79799          0.5000;
   392    3.471           80086           80118           80125           80105          0.5000;
   393    3.480           80400           80432           80442           80426          0.5000;
   394    3.489           80715           80746           80758           80748          0.5000;
   395    3.497           81028           81059           81074           81057          0.5000;
   396    3.506           81338           81369           81389           81368          0.5000;
   397    3.515           81649           81680           81704           81688          0.5000;
   398    3.524           81963           81995           82018           81999          0.5000;
   399    3.533           82284           82316           82331           82312          0.5000;
   400    3.542           82611           82644           82643           82631          0.5000;
   401    3.551           82944           82977           82955           82930          0.5000;
   402    3.559           83274           83307           83268           83240          0.5000;
   403    3.568           83600           83632           83581           83568          0.5000;
   404    3.577           83917           83948           83895           83876          0.5000;
   405    3.586           84226           84257           84209           84184          0.5000;
   406    3.595           84531           84561           84524           84504          0.5000;
   407    3.604           84835           84866           84841           84817          0.5000;
   408    3.613           85143           85175           85158           85135          0.5000;
   409    3.621           85457           85488           85475           85465          0.5000;
   410    3.630           85771           85803           85791           85773          0.5000;
   411    3.639           86084           86115           86108           86081          0.5000;
   412    3.648           86393           86424           86425           86415          0.5000;
   413    3.657           86700           86731           86742           86732          0.5000;
   414    3.666           87007           87038           87059           87044          0.5000;
   415    3.674           87317           87348           87375           87366          0.5000;
   416    3.683           87634           87666           87690           87674          0.5000;
   417    3.692           87959           87992           88004           87992          0.5000;
   418    3.701           88291           88324           88319           88321          0.5000;
   419    3.710           88625           88658           88634           88626          0.5000;
   420    3.719           88955           88987           88948           88934          0.5000;
   421    3.728           89276           89308           89265           89261          0.5000;
   422    3.736           89591           89622           89582           89579          0.5000;
   423    3.745           89902           89933           89901           89894          0.5000;
   424    3.754           90214           90245           90221           90217          0.5000;
   425    3.763           90528           90560           90541           90535          0.5000;
   426    3.772           90847           90879           90862           90851          0.5000;
   427    3.781           91167           91199           91184           91184          0.5000;
   428    3.790           91485           91516           91506           91502          0.5000;
   429    3.798           91800           91831           91828           91817          0.5000;
   430    3.807           92112           92143           92150           92149          0.5000;
   431    3.816           92423           92454           92472           92467          0.5000;
   432    3.825           92738           92769           92794           92787          0.5000;
   433    3.834           93060           93092           93115           93115          0.5000;
   434    3.843           93390           93423           93436           93431          0.5000;
   435    3.852           93725           93759           93756           93747          0.5000;
   436    3.860           94059           94092           94076           94072          0.5000;
   437    3.869           94389           94422           94396           94391          0.5000;
   438    3.878           94713           94746           94716           94708          0.5000;
   439    3.887           95033           95065           95037           95033          0.5000;
   440    3.896           95351           95383           95358           95352          0.5000;
   441    3.905           95672           95704           95680           95670          0.5000;
   442    3.914           95997           96030           96002           95997          0.5000;
   443    3.922           96324           96358           96324           96317          0.5000;
   444    3.931           96651           96683           96647           96638          0.5000;
   445    3.940           96972           97004           96970           96963          0.5000;
   446    3.949           97288           97319           97293           97280          0.5000;
   447    3.958           97600           97631           97617           97607          0.5000;
   448    3.967           97911           97943           97941           97936          0.5000;
   449    3.976           98227           98259           98263           98252          0.5000;
   450    3.984           98550           98583           98585           98575          0.5000;
   451    3.993           98881           98914           98907           98893          0.5000;
   452    4.002           99213           99246           99228           99210          0.5000;
   453    4.011           99544           99577           99549           99540          0.5000;
   454    4.020           99869           99901           99870           99859          0.5000;
   455    4.029          100189          100221          100191          100172          0.5000;
   456    4.038          100505          100537          100512          100493          0.5000;
   457    4.046          100822          100854          100834          100819          0.5000;
   458    4.055          101144          101176          101155          101140          0.5000;
   459    4.064          101471          101504          101477          101464          0.5000;
   460    4.073          101798          101831          101798          101787          0.5000;
   461    4.082          102123          102156          102120          102099          0.5000;
   462    4.091          102443          102474          102444          102427          0.5000;
